Date,Location,Designation,Filename,Frame,Time (mins),Period time (mins),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,TapeReader,Depth,Comment,Family,Genus,Species,Common_name,Code,Number,Stage,Activity,Comment,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,2869,1.5955,0.2286,198.701,2.312,93.573,2134.362,18.62,2.222,48.716,507.129,-455.249,-2022.64,15.01,MK,43.6,,Scorpaenidae,Sebastes,paucispinis,Bocaccio,143,1,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,2887,1.6055,0.2386,199.818,5.231,113.623,2210.12,19.882,72.6,50.404,687.16,304.587,-2078.382,15.01,MK,43.6,,Scorpaenidae,Sebastes,paucispinis,Bocaccio,143,2,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3186,1.7718,0.4048,226.853,1.338,59.42,1143.624,23.613,63.474,48.157,448.711,-92.166,-1047.873,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,13,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3194,1.7762,0.4093,192.239,13.53,46.414,3106.252,32.332,58.906,9.13,-1308.692,-1023.382,-2624.655,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,34,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3215,1.7879,0.421,125.42,1.365,137.546,1188.211,30.738,11.645,27.344,-579.804,-180.681,-1021.287,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3215,1.7879,0.421,85.039,3.985,88.216,1704.869,33.233,56.614,2.89,-933.706,-34.669,-1426.032,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,3,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3215,1.7879,0.421,119.161,1.448,79.719,1461.829,22.529,19.527,65.844,-555.387,72.558,-1350.269,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,5,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3215,1.7879,0.421,223.038,2.346,92.436,1589.519,18.795,21.626,41.333,-405.771,-312.447,-1504.758,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,6,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3215,1.7879,0.421,96.659,2.241,21.123,1873.845,17.66,1.288,42.766,-425.785,376.662,-1785.533,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,7,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3215,1.7879,0.421,184.27,3.518,86.871,2058.701,27.627,23.527,65.38,187.036,936.158,-1823.972,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,8,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3215,1.7879,0.421,163.831,3.374,72.29,1955.841,28.253,87.631,71.908,321.325,868.293,-1722.827,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,9,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3215,1.7879,0.421,236.792,4.36,16.873,2057.551,16.014,25.267,15.903,-154.46,-546.203,-1977.706,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,14,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3215,1.7879,0.421,177.053,1.575,52.312,1476.171,9.769,18.809,61.982,102.525,-228.513,-1454.769,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,15,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3215,1.7879,0.421,154.581,3.682,32.557,1584.747,3.513,40.109,31.603,-43.363,-86.887,-1581.769,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,16,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3215,1.7879,0.421,137.027,3.058,52.779,2171.249,4.31,33.935,68.352,11.406,-162.76,-2165.11,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,17,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3215,1.7879,0.421,112.487,1.756,15.548,1756.955,4.69,13.549,55.026,139.33,35.048,-1751.071,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,18,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3215,1.7879,0.421,108.171,2.266,31.963,1703.081,21.643,51.5,62.891,495.191,386.45,-1583.013,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,19,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3215,1.7879,0.421,117.695,2.771,19.125,1666.743,6.873,20.683,20.185,-174.502,96.616,-1654.765,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,21,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3215,1.7879,0.421,97.723,2.284,29.906,2096.761,11.829,2.351,44.356,-409.353,131.072,-2052.232,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,22,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3215,1.7879,0.421,134.748,5.43,68.091,2348.468,12.214,42.476,57.263,-437.452,235.573,-2295.308,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,23,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3215,1.7879,0.421,134.161,3.697,61.6,2032.033,11.763,88.608,67.483,381.465,-161.531,-1989.359,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,24,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3215,1.7879,0.421,94.22,2.632,53.924,1926.803,14.225,34.666,70.565,227.798,415.089,-1867.72,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,28,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3215,1.7879,0.421,131.454,5.625,78.524,2023.928,22.136,54.894,23.816,372.854,665.253,-1874.754,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,36,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3215,1.7879,0.421,127.092,3.588,159.211,2604.101,23.792,6.955,54.571,693.965,788.691,-2382.796,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,38,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3215,1.7879,0.421,104.907,3.203,110.706,2242.664,21.039,21.08,58.298,504.884,627.141,-2093.162,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,39,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3215,1.7879,0.421,112.077,4.781,37.286,2534.31,26.357,18.532,48.876,-965.553,-577.64,-2270.851,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,45,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3215,1.7879,0.421,109.483,4.973,135.127,2468.926,23.498,60.009,70.948,429.606,885.694,-2264.195,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,47,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3215,1.7879,0.421,70.871,4.761,129.406,2429.961,23.41,8.618,78.693,114.988,958.577,-2229.937,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,48,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3215,1.7879,0.421,132.968,8.223,36.877,2578.375,15.344,33.334,28.789,-620.721,-283.236,-2486.463,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,52,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3215,1.7879,0.421,147.818,7.931,140.283,2521.622,18.901,39.1,27.043,-26.446,816.405,-2385.658,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,54,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3215,1.7879,0.421,112.455,5.474,145.379,2383.51,23.593,85.774,48.826,921.61,246.291,-2184.284,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,56,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3219,1.7901,0.4232,138.263,1.807,38.075,1224.09,21.889,87.933,50.356,342.331,301.761,-1135.847,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,12,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3229,1.7957,0.4288,172.647,2.783,77.105,1975.74,27.582,24.186,71.925,430.782,807.029,-1751.194,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,10,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3229,1.7957,0.4288,138.46,3.239,141.143,2466.443,23.564,12.368,63.207,702.002,692.384,-2260.783,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,37,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3230,1.7962,0.4293,197.053,12.434,52.454,2814.442,31.215,72.965,14.579,-1039.99,-1022.714,-2406.981,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,43,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3234,1.7985,0.4315,141.577,3.114,125.478,1575.978,36.459,62.906,7.591,-914.853,-200.274,-1267.534,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,2,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3236,1.7996,0.4327,107.729,2.133,38.664,1717.782,26.329,80.644,79.647,426.88,631.063,-1539.58,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,11,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3236,1.7996,0.4327,104.613,4.551,19.547,2008.184,16.847,34.343,41.294,-581.763,-16.309,-1922.001,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,44,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3236,1.7996,0.4327,78.92,3.492,54.76,1876.17,23.276,44.222,66.97,-81.352,736.908,-1723.474,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,46,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3237,1.8001,0.4332,121.768,3.935,69.912,1815.64,21.589,31.111,27.826,-616.018,-258.502,-1688.268,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,20,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3240,1.8018,0.4349,152.669,2.752,26.438,1379.908,19.255,85.022,46.915,228.246,393.687,-1302.713,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,59,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3245,1.8046,0.4377,179.924,3.538,64.112,1927.938,18.344,52.02,52.35,547.292,-261.946,-1829.973,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,29,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3248,1.8062,0.4393,107.605,3.776,7.832,1597.599,12.991,66.842,41.187,346.301,95.174,-1556.708,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,42,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3258,1.8118,0.4449,105.071,1.589,33.778,1705.428,20.191,14.479,57.093,546.999,217.437,-1600.624,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,57,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3261,1.8135,0.4466,81.587,4.98,14.086,2130.136,23.65,32.703,35.572,-828.462,209.302,-1951.236,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,51,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3262,1.814,0.4471,140.03,7.289,120.84,2326.415,16.07,60.901,35.823,641.333,-58.445,-2235.505,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,55,AD,Passing,Not shown in R cam,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3268,1.8174,0.4505,70.558,3.927,10.316,1968.832,26.043,26.709,32.425,-824.181,260.63,-1768.926,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,50,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3273,1.8202,0.4532,111.282,2.073,90.637,2077.085,25.875,22.904,63.791,803.1,420.371,-1868.85,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,41,AD,Passing,REV measurment,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3281,1.8246,0.4577,108.369,3.15,17.669,1767.169,20.374,19.206,17.146,-553.978,267.606,-1656.618,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,49,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3287,1.8279,0.461,105.657,5.236,87.791,2140.38,34.067,43.522,17.214,-1154.867,-322.183,-1773.05,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,27,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3290,1.8296,0.4627,144.32,7.701,49.939,2530.567,30.357,41.36,5.369,-672.017,-1088.116,-2183.613,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,32,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3291,1.8302,0.4632,112.832,3.05,69.008,2141.436,17.041,31.998,67.004,408.341,-476.545,-2047.415,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,30,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3304,1.8374,0.4705,130.92,3.667,95.64,2079.564,31.692,16.911,24.035,-923.862,-583.139,-1769.467,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,40,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3308,1.8396,0.4727,124.253,9.788,127.928,2507.072,8.633,79.816,44.902,375.751,20.683,-2478.668,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,53,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3317,1.8446,0.4777,106.074,2.385,97.025,1744.457,34.537,23.706,41.688,-981.975,-117.681,-1437.013,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,58,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3324,1.8485,0.4816,141.114,1.987,102.304,1317.805,31.037,75.87,49.923,-674.241,83.968,-1129.14,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,4,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3335,1.8546,0.4877,134.64,1.701,17.459,1528.284,7.611,88.104,77.163,202.384,-3.511,-1514.82,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,25,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3338,1.8563,0.4894,173.517,1.564,60.896,1189.093,17.659,39.088,39.133,336.011,-131.215,-1133.058,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,26,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3361,1.8691,0.5022,176.57,2.49,9.356,1829.176,13.333,32.675,66.63,206.804,-367.655,-1779.872,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,31,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3382,1.8808,0.5138,224.636,4.808,118.734,1805.323,34.245,73.133,14.409,-625.355,-800.647,-1492.343,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,33,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,3714,2.0654,0.6985,135.94,3.724,113.247,1912.509,33.962,32.65,8.284,-803.952,-703.693,-1586.244,15.01,MK,43.6,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,35,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,5112,2.8428,1.4759,110.922,9.707,106.66,3027.475,11.774,25.368,20.173,-527.48,-321.593,-2963.773,15.01,MK,43.6,,Embiotocidae,Phanerodon,furcatus,White_Perch,72,1,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,5842,3.2488,1.8819,189.229,5.197,113.418,2423.603,10.979,34.873,48.221,432.542,-161.141,-2379.242,15.01,MK,43.6,,Scorpaenidae,Sebastes,serranoides,Olive_Rockfish,170,7,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,6034,3.3556,1.9887,267.926,1.199,71.806,1059.264,15.479,46.669,56.467,263.67,101.955,-1020.844,15.01,MK,43.6,,Scorpaenidae,Sebastes,serranoides,Olive_Rockfish,170,2,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,6034,3.3556,1.9887,142.528,2.078,21.061,1689.501,19.743,23.336,68.021,-468.983,325.207,-1590.191,15.01,MK,43.6,,Scorpaenidae,Sebastes,serranoides,Olive_Rockfish,170,4,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,6034,3.3556,1.9887,173.354,2.913,56.066,1820.641,21.488,53.198,50.132,661.171,87.298,-1694.097,15.01,MK,43.6,,Scorpaenidae,Sebastes,serranoides,Olive_Rockfish,170,5,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,6059,3.3695,2.0026,213.918,5.437,80.055,2289.841,15.758,80.031,64.265,290.639,-549.766,-2203.782,15.01,MK,43.6,,Scorpaenidae,Sebastes,serranoides,Olive_Rockfish,170,1,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,6078,3.38,2.0131,133.276,1.785,56.69,1989.526,7.564,4,43.71,248.232,83.417,-1972.217,15.01,MK,43.6,,Scorpaenidae,Sebastes,serranoides,Olive_Rockfish,170,6,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.01_PointLobosREF_1L_1.MP4,6086,3.3845,2.0176,209.008,2.489,141.963,1295.518,33.747,73.066,15.615,-706.002,-139.745,-1077.218,15.01,MK,43.6,,Scorpaenidae,Sebastes,serranoides,Olive_Rockfish,170,3,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.05_PointLobosREF_9L_1.MP4,7853,4.3671,2.334,313.494,0.776,8.146,593.09,3.376,89.869,36.096,28.363,-20.379,-592.061,15.05,KS,30.4,,Scorpaenidae,Sebastes,atrovirens,Kelp_Rockfish,166,1,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.05_PointLobosREF_9L_1.MP4,17111,9.5156,7.4825,210.567,0.968,1.171,1065.111,17.461,27.169,67.922,296.183,120.072,-1016.031,15.05,KS,30.4,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,yoy,
20230616,Point_Lobos,REF,20230616_D15.05_PointLobosREF_9L_1.MP4,17111,9.5156,7.4825,100.008,1.129,1.291,1350.492,17.796,2.554,14.921,-103.502,399.557,-1285.873,15.05,KS,30.4,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,3,AD,Passing,yoy,
20230616,Point_Lobos,REF,20230616_D15.05_PointLobosREF_9L_1.MP4,18626,10.3581,8.325,205.29,2.018,1.175,1303.115,18.22,31.063,22.24,-39.446,405.529,-1237.779,15.05,KS,30.4,,Scorpaenidae,Sebastes,serranoides,Olive_Rockfish,170,1,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.05_PointLobosREF_9L_2.MP4,6217,15.3859,13.3528,139.503,3.455,2.254,1587.458,16.631,37.94,19.342,85.41,446.247,-1521.049,15.05,KS,30.4,,Hexagrammidae,Oxylebius,pictus,Painted_Greenling,83,1,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.05_PointLobosREF_9L_3.MP4,6215,27.1799,25.1468,260.903,1.622,3.885,1150.393,16.284,26.059,7.505,315.984,64.814,-1104.245,15.05,KS,30.4,,Scorpaenidae,Sebastes,carnatus,Gopher_Rockfish,158,1,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.05_PointLobosREF_9L_4.MP4,896,36.0171,33.984,86.211,0.947,2.694,836.432,13.071,28.043,16.256,159.868,-101.13,-814.76,15.05,KS,30.4,,Gobiidae,Rhinogobiops,nicholsii,Blackeye_Goby,77,1,AD,Passing,,
20230616,Point_Lobos,REF,20230616_D15.05_PointLobosREF_9L_4.MP4,939,36.041,34.0079,51.167,1.979,3.194,1378.11,8.513,56.141,65.879,55.392,196.348,-1362.926,15.05,KS,30.4,,Gobiidae,Rhinogobiops,nicholsii,Blackeye_Goby,77,2,AD,Passing,,
20230620,Point_Buchon,REF,20230620_D16.03_PointBuchonREF_5L_2.MP4,2037,12.9446,7.4841,53.708,2.662,15.161,1734.714,22.697,27.514,45.077,-241.054,-624.435,-1600.377,16.03,KR,28.89,,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,1,AD,Passing,,CSTI 3
20230620,Point_Buchon,REF,20230620_D16.03_PointBuchonREF_5L_2.MP4,2127,12.9946,7.5342,50.663,3.595,5.702,2035.513,31.32,44.163,9.741,935.355,-494.636,-1738.896,16.03,KR,28.89,,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,1,AD,Passing,,CSTI 2
20230620,Point_Buchon,REF,20230620_D16.03_PointBuchonREF_5L_2.MP4,2167,13.0169,7.5564,119.742,7.091,5.474,2256.023,16.316,45.878,23.825,61.071,-630.843,-2165.167,16.03,KR,28.89,,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,1,AD,Passing,,CSTI 1
20230620,Point_Buchon,REF,20230620_D16.03_PointBuchonREF_5L_2.MP4,2787,13.3617,7.9012,50.682,6.011,9.793,1802.469,20.014,71.59,5.366,28.701,-616.223,-1693.617,16.03,KR,28.89,,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,1,AD,Passing,,CSTI 4
20230620,Point_Buchon,REF,20230620_D16.03_PointBuchonREF_5L_3.MP4,8799,28.5001,23.0397,87.17,2.974,7.703,1679.921,21.839,31.676,0.204,155.543,-605.254,-1559.361,16.03,KR,28.89,,Hexagrammidae,Ophiodon,elongatus,Lingcod,81,1,J,Passing,,OELO 1
20230620,Point_Buchon,REF,20230620_D16.04_PointBuchonREF_7L_1.MP4,2972,1.6528,,32,1.569,6.627,1439.409,23.247,9.459,38.739,-549.329,-144.969,-1322.543,16.04,KR,26.88,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,,RYOY 13
20230620,Point_Buchon,REF,20230620_D16.04_PointBuchonREF_7L_1.MP4,2974,1.6539,0,35.512,2.278,9.932,1852.762,33.489,25.073,45.838,1005.729,183.425,-1545.184,16.04,KR,26.88,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,,RYOY 2
20230620,Point_Buchon,REF,20230620_D16.04_PointBuchonREF_7L_1.MP4,2974,1.6539,0,38.678,2.068,5.06,1431.008,12.883,20.892,23.49,-318.324,-21.676,-1394.985,16.04,KR,26.88,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,,RYOY 4
20230620,Point_Buchon,REF,20230620_D16.04_PointBuchonREF_7L_1.MP4,2974,1.6539,0,51.495,4.554,7.119,1892.558,16.491,37.971,26.242,-536.649,24.709,-1814.711,16.04,KR,26.88,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,,RYOY 5
20230620,Point_Buchon,REF,20230620_D16.04_PointBuchonREF_7L_1.MP4,2974,1.6539,0,44.219,2.141,9.69,2138.82,11.924,3.283,52.304,-441.598,-16.639,-2092.669,16.04,KR,26.88,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,,RYOY 6
20230620,Point_Buchon,REF,20230620_D16.04_PointBuchonREF_7L_1.MP4,2974,1.6539,0,39.676,2.569,11.664,1819.456,29.185,11.683,7.64,-881.244,-102.817,-1588.476,16.04,KR,26.88,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,,RYOY 9
20230620,Point_Buchon,REF,20230620_D16.04_PointBuchonREF_7L_1.MP4,2974,1.6539,0,41.253,4.561,6.549,1963.979,22.414,45.369,30.677,-738.62,-123.416,-1815.605,16.04,KR,26.88,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,,RYOY 12
20230620,Point_Buchon,REF,20230620_D16.04_PointBuchonREF_7L_1.MP4,2989,1.6622,0.0083,32.858,0.953,3.079,842.246,17.762,28.936,13.55,-151.154,-207.776,-802.098,16.04,KR,26.88,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,,RYOY 15
